tipo,classe,local,internados,data_atualizacao,lat,long,semana_epidemiologica,leitos_total,leitos_disponiveis,lotacao,leitos_covid
emergencia,adulto,Hospital Restinga,3,2020-05-16,-30.142524,-51.128803,20,18,15,0.16666666666666666,NA
emergencia,adulto,Hospital Vila Nova,4,2020-05-16,-30.119308,-51.207744,20,26,22,0.15384615384615385,NA
emergencia,adulto,PA Bom Jesus,12,2020-05-16,-30.043194,-51.153916,20,7,-5,1.7142857142857142,NA
emergencia,adulto,PA Cruzeiro do Sul,12,2020-05-16,-30.069603,-51.216537,20,12,0,1,NA
emergencia,adulto,PA Lomba do Pinheiro,3,2020-05-16,-30.110731,-51.110188,20,9,6,0.3333333333333333,NA
emergencia,adulto,UPA Zona Norte,5,2020-05-16,-30.009546,-51.146056,20,17,12,0.29411764705882354,NA
emergencia,pediatrico,HCPA,4,2020-05-16,-30.038435,-51.206637,20,9,5,0.4444444444444444,NA
emergencia,pediatrico,Hospital Conceição,2,2020-05-16,-30.01587,-51.158236,20,16,14,0.125,NA
emergencia,pediatrico,Hospital Santa Casa,0,2020-05-16,-30.030803,-51.221512,20,11,11,0,NA
emergencia,pediatrico,Hospital São Lucas,0,2020-05-16,-30.055122,-51.173819,20,4,4,0,NA
emergencia,pediatrico,HMIPV,3,2020-05-16,-30.029525,-51.214865,20,8,5,0.375,NA
emergencia,pediatrico,Hospital Restinga,1,2020-05-16,-30.142524,-51.128803,20,6,5,0.16666666666666666,NA
emergencia,pediatrico,PA Bom Jesus,0,2020-05-16,-30.043194,-51.153916,20,5,5,0,NA
emergencia,pediatrico,PA Cruzeiro do Sul,0,2020-05-16,-30.069603,-51.216537,20,9,9,0,NA
emergencia,pediatrico,PA Lomba do Pinheiro,1,2020-05-16,-30.110731,-51.110188,20,4,3,0.25,NA
uti,adulto,Hospital Conceição,53,2020-05-16,-30.01587,-51.158236,20,69,16,0.7681159420289855,9
uti,adulto,HCPA,68,2020-05-16,-30.038435,-51.206637,20,102,34,0.6666666666666666,17
uti,adulto,Hospital Santa Casa,75,2020-05-16,-30.030803,-51.221512,20,87,12,0.8620689655172413,0
uti,adulto,Hospital São Lucas,52,2020-05-16,-30.055122,-51.173819,20,59,7,0.8813559322033898,3
uti,adulto,Hospital Cristo Redentor,28,2020-05-16,-30.010102,-51.15926,20,47,19,0.5957446808510638,0
uti,adulto,Hospital Moinhos de Vento,48,2020-05-16,-30.02552,-51.20842,20,56,8,0.8571428571428571,4
uti,adulto,Hospital Ernesto Dornelles,31,2020-05-16,-30.047509,-51.212131,20,40,9,0.775,7
uti,adulto,Hospital Vila Nova,18,2020-05-16,-30.119308,-51.207744,20,20,2,0.9,1
uti,adulto,HPS,16,2020-05-16,-30.036874,-51.209282,20,20,4,0.8,0
uti,adulto,HospitaL Independência,9,2020-05-16,-30.061051,-51.149073,20,10,1,0.9,0
uti,adulto,Hospital Femina,3,2020-05-16,-30.029239,-51.206848,20,4,1,0.75,0
uti,adulto,Hospital Divina Providência,13,2020-05-16,-30.084428,-51.18839,20,16,3,0.8125,2
uti,adulto,Hospital Restinga,9,2020-05-16,-30.142524,-51.128803,20,10,1,0.9,0
uti,adulto,Hospital Santa Ana,7,2020-05-16,-30.086664,-51.20689,20,10,3,0.7,0
uti,adulto,Hospital Mãe de Deus,31,2020-05-16,-30.058845,-51.228945,20,60,29,0.5166666666666667,0
uti,adulto,Hospital Porto Alegre,7,2020-05-16,-30.04475,-51.21856,20,7,0,1,1
uti,pediatrico,Hospital Santa Casa,35,2020-05-16,-30.030803,-51.221512,20,37,2,0.9459459459459459,0
uti,pediatrico,HCPA,8,2020-05-16,-30.038435,-51.206637,20,13,5,0.6153846153846154,0
uti,pediatrico,HPS,2,2020-05-16,-30.036874,-51.209282,20,8,6,0.25,0
uti,pediatrico,Hospital Moinhos de Vento,8,2020-05-16,-30.02552,-51.20842,20,11,3,0.7272727272727273,0
uti,pediatrico,Hospital Conceição,11,2020-05-16,-30.01587,-51.158236,20,18,7,0.6111111111111112,0
uti,pediatrico,HMIPV,5,2020-05-16,-30.029525,-51.214865,20,12,7,0.4166666666666667,0
emergencia,adulto,HCPA,46,2020-05-17,-30.038435,-51.206637,21,41,-5,1.1219512195121952,NA
emergencia,adulto,Hospital Conceição,19,2020-05-17,-30.01587,-51.158236,21,64,45,0.296875,NA
emergencia,adulto,Instituto de Cardiologia,16,2020-05-17,-30.049092,-51.20903,21,21,5,0.7619047619047619,NA
emergencia,adulto,Hospital Santa Casa,19,2020-05-17,-30.030803,-51.221512,21,24,5,0.7916666666666666,NA
emergencia,adulto,Hospital São Lucas,10,2020-05-17,-30.055122,-51.173819,21,17,7,0.5882352941176471,NA
emergencia,adulto,Hospital Restinga,10,2020-05-17,-30.142524,-51.128803,21,18,8,0.5555555555555556,NA
emergencia,adulto,Hospital Vila Nova,6,2020-05-17,-30.119308,-51.207744,21,26,20,0.23076923076923078,NA
emergencia,adulto,PA Bom Jesus,8,2020-05-17,-30.043194,-51.153916,21,7,-1,1.1428571428571428,NA
emergencia,adulto,PA Cruzeiro do Sul,12,2020-05-17,-30.069603,-51.216537,21,12,0,1,NA
emergencia,adulto,PA Lomba do Pinheiro,4,2020-05-17,-30.110731,-51.110188,21,9,5,0.4444444444444444,NA
emergencia,adulto,UPA Zona Norte,7,2020-05-17,-30.009546,-51.146056,21,17,10,0.4117647058823529,NA
emergencia,pediatrico,HCPA,4,2020-05-17,-30.038435,-51.206637,21,4,0,1,NA
emergencia,pediatrico,Hospital Conceição,0,2020-05-17,-30.01587,-51.158236,21,0,0,NaN,NA
emergencia,pediatrico,Hospital Santa Casa,1,2020-05-17,-30.030803,-51.221512,21,11,10,0.09090909090909091,NA
emergencia,pediatrico,Hospital São Lucas,0,2020-05-17,-30.055122,-51.173819,21,4,4,0,NA
emergencia,pediatrico,HMIPV,2,2020-05-17,-30.029525,-51.214865,21,8,6,0.25,NA
emergencia,pediatrico,Hospital Restinga,1,2020-05-17,-30.142524,-51.128803,21,6,5,0.16666666666666666,NA
emergencia,pediatrico,PA Bom Jesus,0,2020-05-17,-30.043194,-51.153916,21,5,5,0,NA
emergencia,pediatrico,PA Cruzeiro do Sul,0,2020-05-17,-30.069603,-51.216537,21,9,9,0,NA
emergencia,pediatrico,PA Lomba do Pinheiro,1,2020-05-17,-30.110731,-51.110188,21,4,3,0.25,NA
uti,adulto,Hospital Conceição,55,2020-05-17,-30.01587,-51.158236,21,69,14,0.7971014492753623,8
uti,adulto,HCPA,75,2020-05-17,-30.038435,-51.206637,21,102,27,0.7352941176470589,16
uti,adulto,Hospital Santa Casa,73,2020-05-17,-30.030803,-51.221512,21,87,14,0.8390804597701149,0
uti,adulto,Hospital São Lucas,46,2020-05-17,-30.055122,-51.173819,21,59,13,0.7796610169491526,3
uti,adulto,Hospital Cristo Redentor,27,2020-05-17,-30.010102,-51.15926,21,47,20,0.574468085106383,0
uti,adulto,Hospital Moinhos de Vento,46,2020-05-17,-30.02552,-51.20842,21,56,10,0.8214285714285714,4
uti,adulto,Hospital Ernesto Dornelles,32,2020-05-17,-30.047509,-51.212131,21,40,8,0.8,7
uti,adulto,Hospital Vila Nova,19,2020-05-17,-30.119308,-51.207744,21,20,1,0.95,0
uti,adulto,HPS,17,2020-05-17,-30.036874,-51.209282,21,20,3,0.85,0
uti,adulto,HospitaL Independência,9,2020-05-17,-30.061051,-51.149073,21,10,1,0.9,0
uti,adulto,Hospital Femina,4,2020-05-17,-30.029239,-51.206848,21,4,0,1,0
uti,adulto,Hospital Divina Providência,14,2020-05-17,-30.084428,-51.18839,21,16,2,0.875,2
uti,adulto,Hospital Restinga,9,2020-05-17,-30.142524,-51.128803,21,10,1,0.9,0
uti,adulto,Hospital Santa Ana,7,2020-05-17,-30.086664,-51.20689,21,10,3,0.7,0
uti,adulto,Hospital Mãe de Deus,27,2020-05-17,-30.058845,-51.228945,21,60,33,0.45,0
uti,adulto,Hospital Porto Alegre,7,2020-05-17,-30.04475,-51.21856,21,7,0,1,1
uti,pediatrico,Hospital Santa Casa,32,2020-05-17,-30.030803,-51.221512,21,37,5,0.8648648648648649,0
uti,pediatrico,HCPA,8,2020-05-17,-30.038435,-51.206637,21,13,5,0.6153846153846154,0
uti,pediatrico,HPS,2,2020-05-17,-30.036874,-51.209282,21,8,6,0.25,0
uti,pediatrico,Hospital Moinhos de Vento,8,2020-05-17,-30.02552,-51.20842,21,11,3,0.7272727272727273,0
uti,pediatrico,Hospital Conceição,9,2020-05-17,-30.01587,-51.158236,21,18,9,0.5,0
uti,pediatrico,HMIPV,5,2020-05-17,-30.029525,-51.214865,21,12,7,0.4166666666666667,0
emergencia,adulto,HCPA,74,2020-05-18,-30.038435,-51.206637,21,41,-33,1.8048780487804879,NA
emergencia,adulto,Hospital Conceição,19,2020-05-18,-30.01587,-51.158236,21,64,45,0.296875,NA
emergencia,adulto,Instituto de Cardiologia,19,2020-05-18,-30.049092,-51.20903,21,21,2,0.9047619047619048,NA
emergencia,adulto,Hospital Santa Casa,19,2020-05-18,-30.030803,-51.221512,21,24,5,0.7916666666666666,NA
emergencia,adulto,Hospital São Lucas,12,2020-05-18,-30.055122,-51.173819,21,17,5,0.7058823529411765,NA
emergencia,adulto,Hospital Restinga,9,2020-05-18,-30.142524,-51.128803,21,18,9,0.5,NA
emergencia,adulto,Hospital Vila Nova,6,2020-05-18,-30.119308,-51.207744,21,26,20,0.23076923076923078,NA
emergencia,adulto,PA Bom Jesus,10,2020-05-18,-30.043194,-51.153916,21,7,-3,1.4285714285714286,NA
emergencia,adulto,PA Cruzeiro do Sul,13,2020-05-18,-30.069603,-51.216537,21,12,-1,1.0833333333333333,NA
emergencia,adulto,PA Lomba do Pinheiro,9,2020-05-18,-30.110731,-51.110188,21,9,0,1,NA
emergencia,adulto,UPA Zona Norte,11,2020-05-18,-30.009546,-51.146056,21,17,6,0.6470588235294118,NA
emergencia,pediatrico,HCPA,4,2020-05-18,-30.038435,-51.206637,21,9,5,0.4444444444444444,NA
emergencia,pediatrico,Hospital Conceição,2,2020-05-18,-30.01587,-51.158236,21,16,14,0.125,NA
emergencia,pediatrico,Hospital Santa Casa,1,2020-05-18,-30.030803,-51.221512,21,11,10,0.09090909090909091,NA
emergencia,pediatrico,Hospital São Lucas,0,2020-05-18,-30.055122,-51.173819,21,4,4,0,NA
emergencia,pediatrico,HMIPV,3,2020-05-18,-30.029525,-51.214865,21,8,5,0.375,NA
emergencia,pediatrico,Hospital Restinga,3,2020-05-18,-30.142524,-51.128803,21,6,3,0.5,NA
emergencia,pediatrico,PA Bom Jesus,0,2020-05-18,-30.043194,-51.153916,21,5,5,0,NA
emergencia,pediatrico,PA Cruzeiro do Sul,0,2020-05-18,-30.069603,-51.216537,21,9,9,0,NA
emergencia,pediatrico,PA Lomba do Pinheiro,1,2020-05-18,-30.110731,-51.110188,21,4,3,0.25,NA
uti,adulto,Hospital Conceição,52,2020-05-18,-30.01587,-51.158236,21,69,17,0.7536231884057971,9
uti,adulto,HCPA,74,2020-05-18,-30.038435,-51.206637,21,102,28,0.7254901960784313,17
uti,adulto,Hospital Santa Casa,66,2020-05-18,-30.030803,-51.221512,21,87,21,0.7586206896551724,0
uti,adulto,Hospital São Lucas,44,2020-05-18,-30.055122,-51.173819,21,59,15,0.7457627118644068,2
uti,adulto,Hospital Cristo Redentor,28,2020-05-18,-30.010102,-51.15926,21,47,19,0.5957446808510638,0
uti,adulto,Hospital Moinhos de Vento,45,2020-05-18,-30.02552,-51.20842,21,56,11,0.8035714285714286,4
uti,adulto,Hospital Ernesto Dornelles,34,2020-05-18,-30.047509,-51.212131,21,40,6,0.85,10
uti,adulto,Hospital Vila Nova,18,2020-05-18,-30.119308,-51.207744,21,20,2,0.9,0
uti,adulto,HPS,19,2020-05-18,-30.036874,-51.209282,21,20,1,0.95,0
uti,adulto,HospitaL Independência,9,2020-05-18,-30.061051,-51.149073,21,10,1,0.9,0
uti,adulto,Hospital Femina,1,2020-05-18,-30.029239,-51.206848,21,4,3,0.25,0
uti,adulto,Hospital Divina Providência,14,2020-05-18,-30.084428,-51.18839,21,16,2,0.875,2
uti,adulto,Hospital Restinga,9,2020-05-18,-30.142524,-51.128803,21,10,1,0.9,0
uti,adulto,Hospital Santa Ana,7,2020-05-18,-30.086664,-51.20689,21,10,3,0.7,0
uti,adulto,Hospital Mãe de Deus,27,2020-05-18,-30.058845,-51.228945,21,60,33,0.45,0
uti,adulto,Hospital Porto Alegre,6,2020-05-18,-30.04475,-51.21856,21,7,1,0.8571428571428571,1
uti,pediatrico,Hospital Santa Casa,31,2020-05-18,-30.030803,-51.221512,21,37,6,0.8378378378378378,0
uti,pediatrico,HCPA,8,2020-05-18,-30.038435,-51.206637,21,13,5,0.6153846153846154,0
uti,pediatrico,HPS,2,2020-05-18,-30.036874,-51.209282,21,8,6,0.25,0
uti,pediatrico,Hospital Moinhos de Vento,8,2020-05-18,-30.02552,-51.20842,21,11,3,0.7272727272727273,0
uti,pediatrico,Hospital Conceição,9,2020-05-18,-30.01587,-51.158236,21,18,9,0.5,0
uti,pediatrico,HMIPV,5,2020-05-18,-30.029525,-51.214865,21,12,7,0.4166666666666667,0
emergencia,adulto,HCPA,67,2020-05-19,-30.038435,-51.206637,21,41,-26,1.6341463414634145,NA
emergencia,adulto,Hospital Conceição,38,2020-05-19,-30.01587,-51.158236,21,64,26,0.59375,NA
emergencia,adulto,Instituto de Cardiologia,20,2020-05-19,-30.049092,-51.20903,21,21,1,0.9523809523809523,NA
emergencia,adulto,Hospital Santa Casa,25,2020-05-19,-30.030803,-51.221512,21,24,-1,1.0416666666666667,NA
emergencia,adulto,Hospital São Lucas,8,2020-05-19,-30.055122,-51.173819,21,17,9,0.47058823529411764,NA
emergencia,adulto,Hospital Restinga,10,2020-05-19,-30.142524,-51.128803,21,18,8,0.5555555555555556,NA
emergencia,adulto,Hospital Vila Nova,3,2020-05-19,-30.119308,-51.207744,21,26,23,0.11538461538461539,NA
emergencia,adulto,PA Bom Jesus,0,2020-05-19,-30.043194,-51.153916,21,7,7,0,NA
emergencia,adulto,PA Cruzeiro do Sul,15,2020-05-19,-30.069603,-51.216537,21,12,-3,1.25,NA
emergencia,adulto,PA Lomba do Pinheiro,8,2020-05-19,-30.110731,-51.110188,21,9,1,0.8888888888888888,NA
emergencia,adulto,UPA Zona Norte,11,2020-05-19,-30.009546,-51.146056,21,17,6,0.6470588235294118,NA
emergencia,pediatrico,HCPA,0,2020-05-19,-30.038435,-51.206637,21,9,9,0,NA
emergencia,pediatrico,Hospital Conceição,3,2020-05-19,-30.01587,-51.158236,21,16,13,0.1875,NA
emergencia,pediatrico,Hospital Santa Casa,1,2020-05-19,-30.030803,-51.221512,21,11,10,0.09090909090909091,NA
emergencia,pediatrico,Hospital São Lucas,0,2020-05-19,-30.055122,-51.173819,21,4,4,0,NA
emergencia,pediatrico,HMIPV,3,2020-05-19,-30.029525,-51.214865,21,8,5,0.375,NA
emergencia,pediatrico,Hospital Restinga,1,2020-05-19,-30.142524,-51.128803,21,6,5,0.16666666666666666,NA
emergencia,pediatrico,PA Bom Jesus,0,2020-05-19,-30.043194,-51.153916,21,5,5,0,NA
emergencia,pediatrico,PA Cruzeiro do Sul,0,2020-05-19,-30.069603,-51.216537,21,9,9,0,NA
emergencia,pediatrico,PA Lomba do Pinheiro,0,2020-05-19,-30.110731,-51.110188,21,4,4,0,NA
uti,adulto,Hospital Conceição,56,2020-05-19,-30.01587,-51.158236,21,69,13,0.8115942028985508,9
uti,adulto,HCPA,73,2020-05-19,-30.038435,-51.206637,21,112,39,0.6517857142857143,16
uti,adulto,Hospital Santa Casa,73,2020-05-19,-30.030803,-51.221512,21,87,14,0.8390804597701149,1
uti,adulto,Hospital São Lucas,44,2020-05-19,-30.055122,-51.173819,21,59,15,0.7457627118644068,1
uti,adulto,Hospital Cristo Redentor,29,2020-05-19,-30.010102,-51.15926,21,47,18,0.6170212765957447,0
uti,adulto,Hospital Moinhos de Vento,49,2020-05-19,-30.02552,-51.20842,21,56,7,0.875,4
uti,adulto,Hospital Ernesto Dornelles,34,2020-05-19,-30.047509,-51.212131,21,40,6,0.85,10
uti,adulto,Hospital Vila Nova,19,2020-05-19,-30.119308,-51.207744,21,20,1,0.95,0
uti,adulto,HPS,16,2020-05-19,-30.036874,-51.209282,21,20,4,0.8,0
uti,adulto,HospitaL Independência,9,2020-05-19,-30.061051,-51.149073,21,10,1,0.9,0
uti,adulto,Hospital Femina,3,2020-05-19,-30.029239,-51.206848,21,4,1,0.75,0
uti,adulto,Hospital Divina Providência,14,2020-05-19,-30.084428,-51.18839,21,16,2,0.875,2
uti,adulto,Hospital Restinga,9,2020-05-19,-30.142524,-51.128803,21,10,1,0.9,0
uti,adulto,Hospital Santa Ana,9,2020-05-19,-30.086664,-51.20689,21,10,1,0.9,0
uti,adulto,Hospital Mãe de Deus,34,2020-05-19,-30.058845,-51.228945,21,47,13,0.723404255319149,0
uti,adulto,Hospital Porto Alegre,7,2020-05-19,-30.04475,-51.21856,21,7,0,1,1
uti,pediatrico,Hospital Santa Casa,30,2020-05-19,-30.030803,-51.221512,21,37,7,0.8108108108108109,0
uti,pediatrico,HCPA,7,2020-05-19,-30.038435,-51.206637,21,13,6,0.5384615384615384,0
uti,pediatrico,HPS,3,2020-05-19,-30.036874,-51.209282,21,8,5,0.375,0
uti,pediatrico,Hospital Moinhos de Vento,7,2020-05-19,-30.02552,-51.20842,21,11,4,0.6363636363636364,0
uti,pediatrico,Hospital Conceição,10,2020-05-19,-30.01587,-51.158236,21,18,8,0.5555555555555556,0
uti,pediatrico,HMIPV,5,2020-05-19,-30.029525,-51.214865,21,12,7,0.4166666666666667,0
emergencia,adulto,HCPA,70,2020-05-20,-30.038435,-51.206637,21,41,-29,1.7073170731707317,NA
emergencia,adulto,Hospital Conceição,38,2020-05-20,-30.01587,-51.158236,21,64,26,0.59375,NA
emergencia,adulto,Instituto de Cardiologia,24,2020-05-20,-30.049092,-51.20903,21,21,-3,1.1428571428571428,NA
emergencia,adulto,Hospital Santa Casa,15,2020-05-20,-30.030803,-51.221512,21,24,9,0.625,NA
emergencia,adulto,Hospital São Lucas,15,2020-05-20,-30.055122,-51.173819,21,17,2,0.8823529411764706,NA
emergencia,adulto,Hospital Restinga,14,2020-05-20,-30.142524,-51.128803,21,18,4,0.7777777777777778,NA
emergencia,adulto,Hospital Vila Nova,5,2020-05-20,-30.119308,-51.207744,21,26,21,0.19230769230769232,NA
emergencia,adulto,PA Bom Jesus,0,2020-05-20,-30.043194,-51.153916,21,7,7,0,NA
emergencia,adulto,PA Cruzeiro do Sul,12,2020-05-20,-30.069603,-51.216537,21,12,0,1,NA
emergencia,adulto,PA Lomba do Pinheiro,9,2020-05-20,-30.110731,-51.110188,21,9,0,1,NA
emergencia,adulto,UPA Zona Norte,15,2020-05-20,-30.009546,-51.146056,21,17,2,0.8823529411764706,NA
emergencia,pediatrico,HCPA,5,2020-05-20,-30.038435,-51.206637,21,9,4,0.5555555555555556,NA
emergencia,pediatrico,Hospital Conceição,5,2020-05-20,-30.01587,-51.158236,21,16,11,0.3125,NA
emergencia,pediatrico,Hospital Santa Casa,0,2020-05-20,-30.030803,-51.221512,21,11,11,0,NA
emergencia,pediatrico,Hospital São Lucas,0,2020-05-20,-30.055122,-51.173819,21,4,4,0,NA
emergencia,pediatrico,HMIPV,3,2020-05-20,-30.029525,-51.214865,21,8,5,0.375,NA
emergencia,pediatrico,Hospital Restinga,0,2020-05-20,-30.142524,-51.128803,21,6,6,0,NA
emergencia,pediatrico,PA Bom Jesus,0,2020-05-20,-30.043194,-51.153916,21,5,5,0,NA
emergencia,pediatrico,PA Cruzeiro do Sul,2,2020-05-20,-30.069603,-51.216537,21,9,7,0.2222222222222222,NA
emergencia,pediatrico,PA Lomba do Pinheiro,0,2020-05-20,-30.110731,-51.110188,21,4,4,0,NA
uti,adulto,Hospital Conceição,59,2020-05-20,-30.01587,-51.158236,21,69,10,0.855072463768116,8
uti,adulto,HCPA,73,2020-05-20,-30.038435,-51.206637,21,112,39,0.6517857142857143,16
uti,adulto,Hospital Santa Casa,71,2020-05-20,-30.030803,-51.221512,21,87,16,0.8160919540229885,0
uti,adulto,Hospital São Lucas,48,2020-05-20,-30.055122,-51.173819,21,59,11,0.8135593220338984,1
uti,adulto,Hospital Cristo Redentor,27,2020-05-20,-30.010102,-51.15926,21,47,20,0.574468085106383,0
uti,adulto,Hospital Moinhos de Vento,52,2020-05-20,-30.02552,-51.20842,21,56,4,0.9285714285714286,3
uti,adulto,Hospital Ernesto Dornelles,36,2020-05-20,-30.047509,-51.212131,21,40,4,0.9,14
uti,adulto,Hospital Vila Nova,15,2020-05-20,-30.119308,-51.207744,21,20,5,0.75,0
uti,adulto,HPS,16,2020-05-20,-30.036874,-51.209282,21,20,4,0.8,0
uti,adulto,HospitaL Independência,9,2020-05-20,-30.061051,-51.149073,21,10,1,0.9,0
uti,adulto,Hospital Femina,4,2020-05-20,-30.029239,-51.206848,21,4,0,1,0
uti,adulto,Hospital Divina Providência,15,2020-05-20,-30.084428,-51.18839,21,16,1,0.9375,2
uti,adulto,Hospital Restinga,9,2020-05-20,-30.142524,-51.128803,21,10,1,0.9,0
uti,adulto,Hospital Santa Ana,9,2020-05-20,-30.086664,-51.20689,21,10,1,0.9,0
uti,adulto,Hospital Mãe de Deus,38,2020-05-20,-30.058845,-51.228945,21,47,9,0.8085106382978723,0
uti,adulto,Hospital Porto Alegre,7,2020-05-20,-30.04475,-51.21856,21,7,0,1,1
uti,pediatrico,Hospital Santa Casa,33,2020-05-20,-30.030803,-51.221512,21,37,4,0.8918918918918919,0
uti,pediatrico,HCPA,8,2020-05-20,-30.038435,-51.206637,21,13,5,0.6153846153846154,0
uti,pediatrico,HPS,3,2020-05-20,-30.036874,-51.209282,21,8,5,0.375,0
uti,pediatrico,Hospital Moinhos de Vento,7,2020-05-20,-30.02552,-51.20842,21,11,4,0.6363636363636364,0
uti,pediatrico,Hospital Conceição,9,2020-05-20,-30.01587,-51.158236,21,18,9,0.5,0
uti,pediatrico,HMIPV,4,2020-05-20,-30.029525,-51.214865,21,12,8,0.3333333333333333,0
emergencia,adulto,HCPA,67,2020-05-21,-30.038435,-51.206637,21,41,-26,1.6341463414634145,NA
emergencia,adulto,Hospital Conceição,38,2020-05-21,-30.01587,-51.158236,21,64,26,0.59375,NA
emergencia,adulto,Instituto de Cardiologia,22,2020-05-21,-30.049092,-51.20903,21,21,-1,1.0476190476190477,NA
emergencia,adulto,Hospital Santa Casa,23,2020-05-21,-30.030803,-51.221512,21,24,1,0.9583333333333334,NA
emergencia,adulto,Hospital São Lucas,15,2020-05-21,-30.055122,-51.173819,21,17,2,0.8823529411764706,NA
emergencia,adulto,Hospital Restinga,8,2020-05-21,-30.142524,-51.128803,21,18,10,0.4444444444444444,NA
emergencia,adulto,Hospital Vila Nova,0,2020-05-21,-30.119308,-51.207744,21,26,26,0,NA
emergencia,adulto,PA Bom Jesus,8,2020-05-21,-30.043194,-51.153916,21,7,-1,1.1428571428571428,NA
emergencia,adulto,PA Cruzeiro do Sul,15,2020-05-21,-30.069603,-51.216537,21,12,-3,1.25,NA
emergencia,adulto,PA Lomba do Pinheiro,9,2020-05-21,-30.110731,-51.110188,21,9,0,1,NA
emergencia,adulto,UPA Zona Norte,3,2020-05-21,-30.009546,-51.146056,21,17,14,0.17647058823529413,NA
emergencia,pediatrico,HCPA,4,2020-05-21,-30.038435,-51.206637,21,9,5,0.4444444444444444,NA
emergencia,pediatrico,Hospital Conceição,4,2020-05-21,-30.01587,-51.158236,21,16,12,0.25,NA
emergencia,pediatrico,Hospital Santa Casa,4,2020-05-21,-30.030803,-51.221512,21,11,7,0.36363636363636365,NA
emergencia,pediatrico,Hospital São Lucas,0,2020-05-21,-30.055122,-51.173819,21,4,4,0,NA
emergencia,pediatrico,HMIPV,0,2020-05-21,-30.029525,-51.214865,21,8,8,0,NA
emergencia,pediatrico,Hospital Restinga,0,2020-05-21,-30.142524,-51.128803,21,6,6,0,NA
emergencia,pediatrico,PA Bom Jesus,1,2020-05-21,-30.043194,-51.153916,21,5,4,0.2,NA
emergencia,pediatrico,PA Cruzeiro do Sul,1,2020-05-21,-30.069603,-51.216537,21,9,8,0.1111111111111111,NA
emergencia,pediatrico,PA Lomba do Pinheiro,1,2020-05-21,-30.110731,-51.110188,21,4,3,0.25,NA
uti,adulto,Hospital Conceição,54,2020-05-21,-30.01587,-51.158236,21,69,15,0.782608695652174,9
uti,adulto,HCPA,75,2020-05-21,-30.038435,-51.206637,21,112,37,0.6696428571428571,16
uti,adulto,Hospital Santa Casa,78,2020-05-21,-30.030803,-51.221512,21,87,9,0.896551724137931,0
uti,adulto,Hospital São Lucas,47,2020-05-21,-30.055122,-51.173819,21,59,12,0.7966101694915254,1
uti,adulto,Hospital Cristo Redentor,26,2020-05-21,-30.010102,-51.15926,21,47,21,0.5531914893617021,0
uti,adulto,Hospital Moinhos de Vento,52,2020-05-21,-30.02552,-51.20842,21,56,4,0.9285714285714286,3
uti,adulto,Hospital Ernesto Dornelles,38,2020-05-21,-30.047509,-51.212131,21,40,2,0.95,14
uti,adulto,Hospital Vila Nova,19,2020-05-21,-30.119308,-51.207744,21,20,1,0.95,0
uti,adulto,HPS,18,2020-05-21,-30.036874,-51.209282,21,20,2,0.9,0
uti,adulto,HospitaL Independência,9,2020-05-21,-30.061051,-51.149073,21,10,1,0.9,0
uti,adulto,Hospital Femina,4,2020-05-21,-30.029239,-51.206848,21,4,0,1,0
uti,adulto,Hospital Divina Providência,15,2020-05-21,-30.084428,-51.18839,21,16,1,0.9375,2
uti,adulto,Hospital Restinga,9,2020-05-21,-30.142524,-51.128803,21,10,1,0.9,0
uti,adulto,Hospital Santa Ana,9,2020-05-21,-30.086664,-51.20689,21,10,1,0.9,0
uti,adulto,Hospital Mãe de Deus,38,2020-05-21,-30.058845,-51.228945,21,47,9,0.8085106382978723,0
uti,adulto,Hospital Porto Alegre,7,2020-05-21,-30.04475,-51.21856,21,7,0,1,1
