tipo,classe,local,internados,data_atualizacao,lat,long,leitos_total,leitos_disponiveis,lotacao,leitos_covid,semana_epidemiologica
uti,adulto,HCPA,112,2020-07-03,-30.038435,-51.206637,135,23,0.8296296296296296,60,27
uti,adulto,Hospital Conceição,69,2020-07-03,-30.01587,-51.158236,75,6,0.92,35,27
uti,adulto,Hospital Moinhos de Vento,62,2020-07-03,-30.02552,-51.20842,62,0,1,18,27
uti,adulto,Hospital Santa Casa,84,2020-07-03,-30.030803,-51.221512,101,17,0.8316831683168316,22,27
uti,adulto,Hospital São Lucas,35,2020-07-03,-30.055122,-51.173819,49,14,0.7142857142857143,17,27
uti,adulto,Hospital Mãe de Deus,45,2020-07-03,-30.058845,-51.228945,55,10,0.8181818181818182,10,27
uti,adulto,Hospital Ernesto Dornelles,30,2020-07-03,-30.047509,-51.212131,40,10,0.75,6,27
uti,adulto,Hospital Divina Providência,15,2020-07-03,-30.084428,-51.18839,22,7,0.6818181818181818,3,27
uti,adulto,Hospital Porto Alegre,6,2020-07-03,-30.04475,-51.21856,7,1,0.8571428571428571,2,27
uti,adulto,Hospital Cristo Redentor,36,2020-07-03,-30.010102,-51.15926,39,3,0.9230769230769231,0,27
uti,adulto,Hospital Vila Nova,17,2020-07-03,-30.119308,-51.207744,20,3,0.85,1,27
uti,adulto,HPS,11,2020-07-03,-30.036874,-51.209282,20,9,0.55,0,27
uti,adulto,HospitaL Independência,5,2020-07-03,-30.061051,-51.149073,10,5,0.5,0,27
uti,adulto,Hospital Femina,3,2020-07-03,-30.029239,-51.206848,6,3,0.5,0,27
uti,adulto,Hospital Restinga,10,2020-07-03,-30.142524,-51.128803,10,0,1,0,27
uti,adulto,Hospital Santa Ana,6,2020-07-03,-30.086664,-51.20689,10,4,0.6,0,27
uti,pediatrico,Hospital Santa Casa,31,2020-07-03,-30.030803,-51.221512,37,6,0.8378378378378378,0,27
uti,pediatrico,HCPA,9,2020-07-03,-30.038435,-51.206637,13,4,0.6923076923076923,0,27
uti,pediatrico,Instituto de Cardiologia,7,2020-07-03,-30.049092,-51.20903,10,3,0.7,0,27
uti,pediatrico,HPS,6,2020-07-03,-30.036874,-51.209282,8,2,0.75,0,27
uti,pediatrico,Hospital Moinhos de Vento,10,2020-07-03,-30.02552,-51.20842,11,1,0.9090909090909091,0,27
uti,pediatrico,Hospital Conceição,8,2020-07-03,-30.01587,-51.158236,18,10,0.4444444444444444,0,27
uti,pediatrico,HMIPV,4,2020-07-03,-30.029525,-51.214865,12,8,0.3333333333333333,0,27
emergencia,adulto,HCPA,27,2020-07-04,-30.038435,-51.206637,41,14,0.6585365853658537,NA,27
emergencia,adulto,Hospital Conceição,40,2020-07-04,-30.01587,-51.158236,64,24,0.625,NA,27
emergencia,adulto,Instituto de Cardiologia,11,2020-07-04,-30.049092,-51.20903,21,10,0.5238095238095238,NA,27
emergencia,adulto,Hospital Santa Casa,16,2020-07-04,-30.030803,-51.221512,24,8,0.6666666666666666,NA,27
emergencia,adulto,Hospital São Lucas,16,2020-07-04,-30.055122,-51.173819,17,1,0.9411764705882353,NA,27
emergencia,adulto,Hospital Restinga,12,2020-07-04,-30.142524,-51.128803,18,6,0.6666666666666666,NA,27
emergencia,adulto,Hospital Vila Nova,0,2020-07-04,-30.119308,-51.207744,26,26,0,NA,27
emergencia,adulto,PA Bom Jesus,13,2020-07-04,-30.043194,-51.153916,7,-6,1.8571428571428572,NA,27
emergencia,adulto,PA Cruzeiro do Sul,12,2020-07-04,-30.069603,-51.216537,12,0,1,NA,27
emergencia,adulto,PA Lomba do Pinheiro,9,2020-07-04,-30.110731,-51.110188,9,0,1,NA,27
emergencia,adulto,UPA Zona Norte,21,2020-07-04,-30.009546,-51.146056,17,-4,1.2352941176470589,NA,27
emergencia,pediatrico,HCPA,3,2020-07-04,-30.038435,-51.206637,9,6,0.3333333333333333,NA,27
emergencia,pediatrico,Hospital Conceição,3,2020-07-04,-30.01587,-51.158236,16,13,0.1875,NA,27
emergencia,pediatrico,Hospital Santa Casa,2,2020-07-04,-30.030803,-51.221512,11,9,0.18181818181818182,NA,27
emergencia,pediatrico,Hospital São Lucas,0,2020-07-04,-30.055122,-51.173819,4,4,0,NA,27
emergencia,pediatrico,HMIPV,0,2020-07-04,-30.029525,-51.214865,8,8,0,NA,27
emergencia,pediatrico,Hospital Restinga,0,2020-07-04,-30.142524,-51.128803,6,6,0,NA,27
emergencia,pediatrico,PA Bom Jesus,0,2020-07-04,-30.043194,-51.153916,5,5,0,NA,27
emergencia,pediatrico,PA Cruzeiro do Sul,0,2020-07-04,-30.069603,-51.216537,9,9,0,NA,27
emergencia,pediatrico,PA Lomba do Pinheiro,0,2020-07-04,-30.110731,-51.110188,4,4,0,NA,27
uti,adulto,Instituto de Cardiologia,38,2020-07-04,-30.049092,-51.20903,48,10,0.7916666666666666,2,27
uti,adulto,HCPA,113,2020-07-04,-30.038435,-51.206637,135,22,0.837037037037037,61,27
uti,adulto,Hospital Conceição,68,2020-07-04,-30.01587,-51.158236,75,7,0.9066666666666666,32,27
uti,adulto,Hospital Moinhos de Vento,55,2020-07-04,-30.02552,-51.20842,62,7,0.8870967741935484,19,27
uti,adulto,Hospital Santa Casa,75,2020-07-04,-30.030803,-51.221512,101,26,0.7425742574257426,18,27
uti,adulto,Hospital São Lucas,36,2020-07-04,-30.055122,-51.173819,49,13,0.7346938775510204,20,27
uti,adulto,Hospital Mãe de Deus,49,2020-07-04,-30.058845,-51.228945,60,11,0.8166666666666667,8,27
uti,adulto,Hospital Ernesto Dornelles,33,2020-07-04,-30.047509,-51.212131,40,7,0.825,8,27
uti,adulto,Hospital Divina Providência,18,2020-07-04,-30.084428,-51.18839,23,5,0.782608695652174,3,27
uti,adulto,Hospital Porto Alegre,7,2020-07-04,-30.04475,-51.21856,7,0,1,2,27
uti,adulto,Hospital Cristo Redentor,35,2020-07-04,-30.010102,-51.15926,39,4,0.8974358974358975,0,27
uti,adulto,Hospital Vila Nova,18,2020-07-04,-30.119308,-51.207744,20,2,0.9,1,27
uti,adulto,HPS,14,2020-07-04,-30.036874,-51.209282,20,6,0.7,0,27
uti,adulto,HospitaL Independência,7,2020-07-04,-30.061051,-51.149073,10,3,0.7,0,27
uti,adulto,Hospital Femina,4,2020-07-04,-30.029239,-51.206848,6,2,0.6666666666666666,0,27
uti,adulto,Hospital Restinga,10,2020-07-04,-30.142524,-51.128803,10,0,1,0,27
uti,adulto,Hospital Santa Ana,6,2020-07-04,-30.086664,-51.20689,10,4,0.6,0,27
uti,pediatrico,Hospital Santa Casa,29,2020-07-04,-30.030803,-51.221512,37,8,0.7837837837837838,0,27
uti,pediatrico,HCPA,8,2020-07-04,-30.038435,-51.206637,13,5,0.6153846153846154,0,27
uti,pediatrico,Instituto de Cardiologia,7,2020-07-04,-30.049092,-51.20903,10,3,0.7,0,27
uti,pediatrico,HPS,7,2020-07-04,-30.036874,-51.209282,8,1,0.875,0,27
uti,pediatrico,Hospital Moinhos de Vento,10,2020-07-04,-30.02552,-51.20842,11,1,0.9090909090909091,0,27
uti,pediatrico,Hospital Conceição,8,2020-07-04,-30.01587,-51.158236,18,10,0.4444444444444444,0,27
uti,pediatrico,HMIPV,4,2020-07-04,-30.029525,-51.214865,12,8,0.3333333333333333,0,27
emergencia,adulto,HCPA,29,2020-07-05,-30.038435,-51.206637,41,12,0.7073170731707317,NA,28
emergencia,adulto,Hospital Conceição,38,2020-07-05,-30.01587,-51.158236,64,26,0.59375,NA,28
emergencia,adulto,Instituto de Cardiologia,23,2020-07-05,-30.049092,-51.20903,21,-2,1.0952380952380953,NA,28
emergencia,adulto,Hospital Santa Casa,16,2020-07-05,-30.030803,-51.221512,24,8,0.6666666666666666,NA,28
emergencia,adulto,Hospital São Lucas,16,2020-07-05,-30.055122,-51.173819,17,1,0.9411764705882353,NA,28
emergencia,adulto,Hospital Restinga,19,2020-07-05,-30.142524,-51.128803,18,-1,1.0555555555555556,NA,28
emergencia,adulto,Hospital Vila Nova,0,2020-07-05,-30.119308,-51.207744,26,26,0,NA,28
emergencia,adulto,PA Bom Jesus,13,2020-07-05,-30.043194,-51.153916,7,-6,1.8571428571428572,NA,28
emergencia,adulto,PA Cruzeiro do Sul,14,2020-07-05,-30.069603,-51.216537,12,-2,1.1666666666666667,NA,28
emergencia,adulto,PA Lomba do Pinheiro,6,2020-07-05,-30.110731,-51.110188,9,3,0.6666666666666666,NA,28
emergencia,adulto,UPA Zona Norte,7,2020-07-05,-30.009546,-51.146056,17,10,0.4117647058823529,NA,28
emergencia,pediatrico,HCPA,3,2020-07-05,-30.038435,-51.206637,9,6,0.3333333333333333,NA,28
emergencia,pediatrico,Hospital Conceição,5,2020-07-05,-30.01587,-51.158236,16,11,0.3125,NA,28
emergencia,pediatrico,Hospital Santa Casa,2,2020-07-05,-30.030803,-51.221512,11,9,0.18181818181818182,NA,28
emergencia,pediatrico,Hospital São Lucas,0,2020-07-05,-30.055122,-51.173819,4,4,0,NA,28
emergencia,pediatrico,HMIPV,1,2020-07-05,-30.029525,-51.214865,8,7,0.125,NA,28
emergencia,pediatrico,Hospital Restinga,0,2020-07-05,-30.142524,-51.128803,6,6,0,NA,28
emergencia,pediatrico,PA Bom Jesus,1,2020-07-05,-30.043194,-51.153916,5,4,0.2,NA,28
emergencia,pediatrico,PA Cruzeiro do Sul,0,2020-07-05,-30.069603,-51.216537,9,9,0,NA,28
emergencia,pediatrico,PA Lomba do Pinheiro,1,2020-07-05,-30.110731,-51.110188,4,3,0.25,NA,28
uti,adulto,Instituto de Cardiologia,31,2020-07-05,-30.049092,-51.20903,38,7,0.8157894736842105,2,28
uti,adulto,HCPA,117,2020-07-05,-30.038435,-51.206637,137,20,0.8540145985401459,60,28
uti,adulto,Hospital Conceição,65,2020-07-05,-30.01587,-51.158236,75,10,0.8666666666666667,34,28
uti,adulto,Hospital Moinhos de Vento,56,2020-07-05,-30.02552,-51.20842,62,6,0.9032258064516129,19,28
uti,adulto,Hospital Santa Casa,75,2020-07-05,-30.030803,-51.221512,101,26,0.7425742574257426,18,28
uti,adulto,Hospital São Lucas,35,2020-07-05,-30.055122,-51.173819,49,14,0.7142857142857143,16,28
uti,adulto,Hospital Mãe de Deus,49,2020-07-05,-30.058845,-51.228945,60,11,0.8166666666666667,7,28
uti,adulto,Hospital Ernesto Dornelles,33,2020-07-05,-30.047509,-51.212131,40,7,0.825,9,28
uti,adulto,Hospital Divina Providência,17,2020-07-05,-30.084428,-51.18839,24,7,0.7083333333333334,5,28
uti,adulto,Hospital Porto Alegre,7,2020-07-05,-30.04475,-51.21856,7,0,1,2,28
uti,adulto,Hospital Cristo Redentor,34,2020-07-05,-30.010102,-51.15926,39,5,0.8717948717948718,0,28
uti,adulto,Hospital Vila Nova,19,2020-07-05,-30.119308,-51.207744,20,1,0.95,3,28
uti,adulto,HPS,17,2020-07-05,-30.036874,-51.209282,20,3,0.85,0,28
uti,adulto,HospitaL Independência,7,2020-07-05,-30.061051,-51.149073,10,3,0.7,0,28
uti,adulto,Hospital Femina,5,2020-07-05,-30.029239,-51.206848,6,1,0.8333333333333334,0,28
uti,adulto,Hospital Restinga,10,2020-07-05,-30.142524,-51.128803,10,0,1,0,28
uti,adulto,Hospital Santa Ana,7,2020-07-05,-30.086664,-51.20689,10,3,0.7,0,28
uti,pediatrico,Hospital Santa Casa,27,2020-07-05,-30.030803,-51.221512,37,10,0.7297297297297297,0,28
uti,pediatrico,HCPA,8,2020-07-05,-30.038435,-51.206637,13,5,0.6153846153846154,0,28
uti,pediatrico,Instituto de Cardiologia,6,2020-07-05,-30.049092,-51.20903,10,4,0.6,0,28
uti,pediatrico,HPS,6,2020-07-05,-30.036874,-51.209282,8,2,0.75,0,28
uti,pediatrico,Hospital Moinhos de Vento,6,2020-07-05,-30.02552,-51.20842,11,5,0.5454545454545454,0,28
uti,pediatrico,Hospital Conceição,6,2020-07-05,-30.01587,-51.158236,18,12,0.3333333333333333,0,28
uti,pediatrico,HMIPV,5,2020-07-05,-30.029525,-51.214865,12,7,0.4166666666666667,0,28
emergencia,adulto,HCPA,36,2020-07-06,-30.038435,-51.206637,41,5,0.8780487804878049,NA,28
emergencia,adulto,Hospital Conceição,48,2020-07-06,-30.01587,-51.158236,64,16,0.75,NA,28
emergencia,adulto,Instituto de Cardiologia,26,2020-07-06,-30.049092,-51.20903,21,-5,1.2380952380952381,NA,28
emergencia,adulto,Hospital Santa Casa,15,2020-07-06,-30.030803,-51.221512,24,9,0.625,NA,28
emergencia,adulto,Hospital São Lucas,16,2020-07-06,-30.055122,-51.173819,17,1,0.9411764705882353,NA,28
emergencia,adulto,Hospital Restinga,13,2020-07-06,-30.142524,-51.128803,18,5,0.7222222222222222,NA,28
emergencia,adulto,Hospital Vila Nova,0,2020-07-06,-30.119308,-51.207744,26,26,0,NA,28
emergencia,adulto,PA Bom Jesus,20,2020-07-06,-30.043194,-51.153916,7,-13,2.857142857142857,NA,28
emergencia,adulto,PA Cruzeiro do Sul,14,2020-07-06,-30.069603,-51.216537,12,-2,1.1666666666666667,NA,28
emergencia,adulto,PA Lomba do Pinheiro,9,2020-07-06,-30.110731,-51.110188,9,0,1,NA,28
emergencia,adulto,UPA Zona Norte,9,2020-07-06,-30.009546,-51.146056,17,8,0.5294117647058824,NA,28
emergencia,pediatrico,HCPA,2,2020-07-06,-30.038435,-51.206637,9,7,0.2222222222222222,NA,28
emergencia,pediatrico,Hospital Conceição,3,2020-07-06,-30.01587,-51.158236,16,13,0.1875,NA,28
emergencia,pediatrico,Hospital Santa Casa,2,2020-07-06,-30.030803,-51.221512,11,9,0.18181818181818182,NA,28
emergencia,pediatrico,Hospital São Lucas,0,2020-07-06,-30.055122,-51.173819,4,4,0,NA,28
emergencia,pediatrico,HMIPV,1,2020-07-06,-30.029525,-51.214865,8,7,0.125,NA,28
emergencia,pediatrico,Hospital Restinga,0,2020-07-06,-30.142524,-51.128803,6,6,0,NA,28
emergencia,pediatrico,PA Bom Jesus,0,2020-07-06,-30.043194,-51.153916,5,5,0,NA,28
emergencia,pediatrico,PA Cruzeiro do Sul,2,2020-07-06,-30.069603,-51.216537,9,7,0.2222222222222222,NA,28
emergencia,pediatrico,PA Lomba do Pinheiro,1,2020-07-06,-30.110731,-51.110188,4,3,0.25,NA,28
uti,adulto,Instituto de Cardiologia,31,2020-07-06,-30.049092,-51.20903,48,17,0.6458333333333334,0,28
uti,adulto,HCPA,118,2020-07-06,-30.038435,-51.206637,137,19,0.8613138686131386,62,28
uti,adulto,Hospital Conceição,72,2020-07-06,-30.01587,-51.158236,75,3,0.96,37,28
uti,adulto,Hospital Moinhos de Vento,56,2020-07-06,-30.02552,-51.20842,62,6,0.9032258064516129,20,28
uti,adulto,Hospital Santa Casa,80,2020-07-06,-30.030803,-51.221512,101,21,0.7920792079207921,21,28
uti,adulto,Hospital São Lucas,31,2020-07-06,-30.055122,-51.173819,49,18,0.6326530612244898,14,28
uti,adulto,Hospital Mãe de Deus,47,2020-07-06,-30.058845,-51.228945,60,13,0.7833333333333333,8,28
uti,adulto,Hospital Ernesto Dornelles,35,2020-07-06,-30.047509,-51.212131,40,5,0.875,9,28
uti,adulto,Hospital Divina Providência,18,2020-07-06,-30.084428,-51.18839,24,6,0.75,5,28
uti,adulto,Hospital Porto Alegre,7,2020-07-06,-30.04475,-51.21856,7,0,1,1,28
uti,adulto,Hospital Cristo Redentor,36,2020-07-06,-30.010102,-51.15926,39,3,0.9230769230769231,0,28
uti,adulto,Hospital Vila Nova,16,2020-07-06,-30.119308,-51.207744,20,4,0.8,0,28
uti,adulto,HPS,15,2020-07-06,-30.036874,-51.209282,20,5,0.75,0,28
uti,adulto,HospitaL Independência,8,2020-07-06,-30.061051,-51.149073,10,2,0.8,0,28
uti,adulto,Hospital Femina,5,2020-07-06,-30.029239,-51.206848,6,1,0.8333333333333334,0,28
uti,adulto,Hospital Restinga,9,2020-07-06,-30.142524,-51.128803,10,1,0.9,0,28
uti,adulto,Hospital Santa Ana,8,2020-07-06,-30.086664,-51.20689,10,2,0.8,0,28
uti,pediatrico,Hospital Santa Casa,30,2020-07-06,-30.030803,-51.221512,37,7,0.8108108108108109,0,28
uti,pediatrico,HCPA,8,2020-07-06,-30.038435,-51.206637,13,5,0.6153846153846154,0,28
uti,pediatrico,Instituto de Cardiologia,6,2020-07-06,-30.049092,-51.20903,10,4,0.6,0,28
uti,pediatrico,HPS,7,2020-07-06,-30.036874,-51.209282,8,1,0.875,0,28
uti,pediatrico,Hospital Moinhos de Vento,7,2020-07-06,-30.02552,-51.20842,11,4,0.6363636363636364,0,28
uti,pediatrico,Hospital Conceição,6,2020-07-06,-30.01587,-51.158236,18,12,0.3333333333333333,0,28
uti,pediatrico,HMIPV,4,2020-07-06,-30.029525,-51.214865,12,8,0.3333333333333333,0,28
emergencia,adulto,HCPA,36,2020-07-07,-30.038435,-51.206637,41,5,0.8780487804878049,NA,28
emergencia,adulto,Hospital Conceição,40,2020-07-07,-30.01587,-51.158236,64,24,0.625,NA,28
emergencia,adulto,Instituto de Cardiologia,18,2020-07-07,-30.049092,-51.20903,21,3,0.8571428571428571,NA,28
emergencia,adulto,Hospital Santa Casa,29,2020-07-07,-30.030803,-51.221512,24,-5,1.2083333333333333,NA,28
emergencia,adulto,Hospital São Lucas,16,2020-07-07,-30.055122,-51.173819,17,1,0.9411764705882353,NA,28
emergencia,adulto,Hospital Restinga,22,2020-07-07,-30.142524,-51.128803,18,-4,1.2222222222222223,NA,28
emergencia,adulto,Hospital Vila Nova,0,2020-07-07,-30.119308,-51.207744,26,26,0,NA,28
emergencia,adulto,PA Bom Jesus,17,2020-07-07,-30.043194,-51.153916,7,-10,2.4285714285714284,NA,28
emergencia,adulto,PA Cruzeiro do Sul,16,2020-07-07,-30.069603,-51.216537,12,-4,1.3333333333333333,NA,28
emergencia,adulto,PA Lomba do Pinheiro,8,2020-07-07,-30.110731,-51.110188,9,1,0.8888888888888888,NA,28
emergencia,adulto,UPA Zona Norte,24,2020-07-07,-30.009546,-51.146056,17,-7,1.411764705882353,NA,28
emergencia,pediatrico,HCPA,1,2020-07-07,-30.038435,-51.206637,9,8,0.1111111111111111,NA,28
emergencia,pediatrico,Hospital Conceição,4,2020-07-07,-30.01587,-51.158236,16,12,0.25,NA,28
emergencia,pediatrico,Hospital Santa Casa,1,2020-07-07,-30.030803,-51.221512,11,10,0.09090909090909091,NA,28
emergencia,pediatrico,Hospital São Lucas,0,2020-07-07,-30.055122,-51.173819,4,4,0,NA,28
emergencia,pediatrico,HMIPV,5,2020-07-07,-30.029525,-51.214865,8,3,0.625,NA,28
emergencia,pediatrico,Hospital Restinga,0,2020-07-07,-30.142524,-51.128803,6,6,0,NA,28
emergencia,pediatrico,PA Bom Jesus,0,2020-07-07,-30.043194,-51.153916,5,5,0,NA,28
emergencia,pediatrico,PA Cruzeiro do Sul,0,2020-07-07,-30.069603,-51.216537,9,9,0,NA,28
emergencia,pediatrico,PA Lomba do Pinheiro,1,2020-07-07,-30.110731,-51.110188,4,3,0.25,NA,28
uti,adulto,Instituto de Cardiologia,37,2020-07-07,-30.049092,-51.20903,48,11,0.7708333333333334,0,28
uti,adulto,HCPA,121,2020-07-07,-30.038435,-51.206637,137,16,0.8832116788321168,63,28
uti,adulto,Hospital Conceição,72,2020-07-07,-30.01587,-51.158236,75,3,0.96,37,28
uti,adulto,Hospital Moinhos de Vento,57,2020-07-07,-30.02552,-51.20842,62,5,0.9193548387096774,22,28
uti,adulto,Hospital Santa Casa,86,2020-07-07,-30.030803,-51.221512,101,15,0.8514851485148515,20,28
uti,adulto,Hospital São Lucas,31,2020-07-07,-30.055122,-51.173819,49,18,0.6326530612244898,18,28
uti,adulto,Hospital Mãe de Deus,51,2020-07-07,-30.058845,-51.228945,60,9,0.85,7,28
uti,adulto,Hospital Ernesto Dornelles,32,2020-07-07,-30.047509,-51.212131,40,8,0.8,9,28
uti,adulto,Hospital Divina Providência,18,2020-07-07,-30.084428,-51.18839,24,6,0.75,5,28
uti,adulto,Hospital Porto Alegre,6,2020-07-07,-30.04475,-51.21856,7,1,0.8571428571428571,1,28
uti,adulto,Hospital Cristo Redentor,34,2020-07-07,-30.010102,-51.15926,39,5,0.8717948717948718,0,28
uti,adulto,Hospital Vila Nova,18,2020-07-07,-30.119308,-51.207744,20,2,0.9,1,28
uti,adulto,HPS,15,2020-07-07,-30.036874,-51.209282,20,5,0.75,0,28
uti,adulto,HospitaL Independência,10,2020-07-07,-30.061051,-51.149073,10,0,1,0,28
uti,adulto,Hospital Femina,5,2020-07-07,-30.029239,-51.206848,6,1,0.8333333333333334,0,28
uti,adulto,Hospital Restinga,10,2020-07-07,-30.142524,-51.128803,10,0,1,0,28
uti,adulto,Hospital Santa Ana,8,2020-07-07,-30.086664,-51.20689,10,2,0.8,0,28
uti,pediatrico,Hospital Santa Casa,31,2020-07-07,-30.030803,-51.221512,37,6,0.8378378378378378,0,28
uti,pediatrico,HCPA,8,2020-07-07,-30.038435,-51.206637,13,5,0.6153846153846154,0,28
uti,pediatrico,Instituto de Cardiologia,7,2020-07-07,-30.049092,-51.20903,10,3,0.7,0,28
uti,pediatrico,HPS,3,2020-07-07,-30.036874,-51.209282,8,5,0.375,0,28
uti,pediatrico,Hospital Moinhos de Vento,7,2020-07-07,-30.02552,-51.20842,11,4,0.6363636363636364,0,28
uti,pediatrico,Hospital Conceição,6,2020-07-07,-30.01587,-51.158236,18,12,0.3333333333333333,1,28
uti,pediatrico,HMIPV,4,2020-07-07,-30.029525,-51.214865,12,8,0.3333333333333333,0,28
emergencia,adulto,HCPA,52,2020-07-08,-30.038435,-51.206637,41,-11,1.2682926829268293,NA,28
emergencia,adulto,Hospital Conceição,44,2020-07-08,-30.01587,-51.158236,64,20,0.6875,NA,28
emergencia,adulto,Instituto de Cardiologia,18,2020-07-08,-30.049092,-51.20903,21,3,0.8571428571428571,NA,28
emergencia,adulto,Hospital Santa Casa,20,2020-07-08,-30.030803,-51.221512,24,4,0.8333333333333334,NA,28
emergencia,adulto,Hospital São Lucas,16,2020-07-08,-30.055122,-51.173819,17,1,0.9411764705882353,NA,28
emergencia,adulto,Hospital Restinga,25,2020-07-08,-30.142524,-51.128803,18,-7,1.3888888888888888,NA,28
emergencia,adulto,Hospital Vila Nova,6,2020-07-08,-30.119308,-51.207744,26,20,0.23076923076923078,NA,28
emergencia,adulto,PA Bom Jesus,17,2020-07-08,-30.043194,-51.153916,7,-10,2.4285714285714284,NA,28
emergencia,adulto,PA Cruzeiro do Sul,11,2020-07-08,-30.069603,-51.216537,12,1,0.9166666666666666,NA,28
emergencia,adulto,PA Lomba do Pinheiro,13,2020-07-08,-30.110731,-51.110188,9,-4,1.4444444444444444,NA,28
emergencia,adulto,UPA Zona Norte,33,2020-07-08,-30.009546,-51.146056,17,-16,1.9411764705882353,NA,28
emergencia,pediatrico,HCPA,4,2020-07-08,-30.038435,-51.206637,9,5,0.4444444444444444,NA,28
emergencia,pediatrico,Hospital Conceição,6,2020-07-08,-30.01587,-51.158236,16,10,0.375,NA,28
emergencia,pediatrico,Hospital Santa Casa,4,2020-07-08,-30.030803,-51.221512,11,7,0.36363636363636365,NA,28
emergencia,pediatrico,Hospital São Lucas,0,2020-07-08,-30.055122,-51.173819,4,4,0,NA,28
emergencia,pediatrico,HMIPV,3,2020-07-08,-30.029525,-51.214865,8,5,0.375,NA,28
emergencia,pediatrico,Hospital Restinga,0,2020-07-08,-30.142524,-51.128803,6,6,0,NA,28
emergencia,pediatrico,PA Bom Jesus,0,2020-07-08,-30.043194,-51.153916,5,5,0,NA,28
emergencia,pediatrico,PA Cruzeiro do Sul,1,2020-07-08,-30.069603,-51.216537,9,8,0.1111111111111111,NA,28
emergencia,pediatrico,PA Lomba do Pinheiro,0,2020-07-08,-30.110731,-51.110188,4,4,0,NA,28
uti,adulto,Instituto de Cardiologia,29,2020-07-08,-30.049092,-51.20903,48,19,0.6041666666666666,1,28
uti,adulto,HCPA,120,2020-07-08,-30.038435,-51.206637,142,22,0.8450704225352113,63,28
uti,adulto,Hospital Conceição,69,2020-07-08,-30.01587,-51.158236,75,6,0.92,39,28
uti,adulto,Hospital Moinhos de Vento,55,2020-07-08,-30.02552,-51.20842,62,7,0.8870967741935484,19,28
uti,adulto,Hospital Santa Casa,85,2020-07-08,-30.030803,-51.221512,101,16,0.8415841584158416,26,28
uti,adulto,Hospital São Lucas,36,2020-07-08,-30.055122,-51.173819,49,13,0.7346938775510204,19,28
uti,adulto,Hospital Mãe de Deus,46,2020-07-08,-30.058845,-51.228945,60,14,0.7666666666666667,7,28
uti,adulto,Hospital Ernesto Dornelles,33,2020-07-08,-30.047509,-51.212131,40,7,0.825,9,28
uti,adulto,Hospital Divina Providência,21,2020-07-08,-30.084428,-51.18839,24,3,0.875,7,28
uti,adulto,Hospital Porto Alegre,6,2020-07-08,-30.04475,-51.21856,7,1,0.8571428571428571,2,28
uti,adulto,Hospital Cristo Redentor,37,2020-07-08,-30.010102,-51.15926,39,2,0.9487179487179487,0,28
uti,adulto,Hospital Vila Nova,17,2020-07-08,-30.119308,-51.207744,20,3,0.85,0,28
uti,adulto,HPS,11,2020-07-08,-30.036874,-51.209282,20,9,0.55,0,28
uti,adulto,HospitaL Independência,10,2020-07-08,-30.061051,-51.149073,10,0,1,0,28
uti,adulto,Hospital Femina,5,2020-07-08,-30.029239,-51.206848,6,1,0.8333333333333334,0,28
uti,adulto,Hospital Restinga,10,2020-07-08,-30.142524,-51.128803,10,0,1,0,28
uti,adulto,Hospital Santa Ana,9,2020-07-08,-30.086664,-51.20689,10,1,0.9,0,28
uti,pediatrico,Hospital Santa Casa,33,2020-07-08,-30.030803,-51.221512,37,4,0.8918918918918919,0,28
uti,pediatrico,HCPA,8,2020-07-08,-30.038435,-51.206637,13,5,0.6153846153846154,0,28
