tipo,classe,local,leitos,internados,data_atualizacao,lat,long,covid,semana_epidemiologica
uti,adulto,Hospital São Lucas,59,38,2020-04-22,-30.055122,-51.173819,1,17
uti,adulto,Hospital Cristo Redentor,47,24,2020-04-22,-30.010102,-51.15926,0,17
uti,adulto,Hospital Moinhos de Vento,56,38,2020-04-22,-30.02552,-51.20842,15,17
uti,adulto,Hospital Ernesto Dornelles,20,9,2020-04-22,-30.047509,-51.212131,2,17
uti,adulto,Hospital Vila Nova,20,18,2020-04-22,-30.119308,-51.207744,0,17
uti,adulto,HPS,20,12,2020-04-22,-30.036874,-51.209282,0,17
uti,adulto,HospitaL Independência,10,9,2020-04-22,-30.061051,-51.149073,0,17
uti,adulto,Hospital Femina,4,2,2020-04-22,-30.029239,-51.206848,0,17
uti,adulto,Hospital Divina Providência,16,10,2020-04-22,-30.084428,-51.18839,2,17
uti,adulto,Hospital Restinga,10,9,2020-04-22,-30.142524,-51.128803,0,17
uti,adulto,Hospital Santa Ana,10,8,2020-04-22,-30.086664,-51.20689,0,17
uti,adulto,Hospital Mãe de Deus,50,36,2020-04-22,-30.058845,-51.228945,3,17
uti,pediatrico,Hospital Santa Casa,37,31,2020-04-22,-30.030803,-51.221512,0,17
uti,pediatrico,Hospital São Lucas,12,6,2020-04-22,-30.055122,-51.173819,0,17
uti,pediatrico,HCPA,13,11,2020-04-22,-30.038435,-51.206637,1,17
uti,pediatrico,HPS,8,3,2020-04-22,-30.036874,-51.209282,0,17
uti,pediatrico,Hospital Moinhos de Vento,11,8,2020-04-22,-30.02552,-51.20842,0,17
uti,pediatrico,Hospital Conceição,18,10,2020-04-22,-30.01587,-51.158236,0,17
uti,pediatrico,HMIPV,6,4,2020-04-22,-30.029525,-51.214865,0,17
emergencia,adulto,HCPA,41,31,2020-04-23,-30.038435,-51.206637,NA,17
emergencia,adulto,Hospital Conceição,64,49,2020-04-23,-30.01587,-51.158236,NA,17
emergencia,adulto,Instituto de Cardiologia,21,19,2020-04-23,-30.049092,-51.20903,NA,17
emergencia,adulto,Hospital Santa Casa,24,14,2020-04-23,-30.030803,-51.221512,NA,17
emergencia,adulto,Hospital São Lucas,17,13,2020-04-23,-30.055122,-51.173819,NA,17
emergencia,adulto,Hospital Restinga,18,5,2020-04-23,-30.142524,-51.128803,NA,17
emergencia,adulto,Hospital Vila Nova,26,9,2020-04-23,-30.119308,-51.207744,NA,17
emergencia,adulto,PA Bom Jesus,7,6,2020-04-23,-30.043194,-51.153916,NA,17
emergencia,adulto,PA Cruzeiro do Sul,12,11,2020-04-23,-30.069603,-51.216537,NA,17
emergencia,adulto,PA Lomba do Pinheiro,9,4,2020-04-23,-30.110731,-51.110188,NA,17
emergencia,adulto,UPA Zona Norte,17,13,2020-04-23,-30.009546,-51.146056,NA,17
emergencia,pediatrico,HCPA,9,1,2020-04-23,-30.038435,-51.206637,NA,17
emergencia,pediatrico,Hospital Conceição,16,5,2020-04-23,-30.01587,-51.158236,NA,17
emergencia,pediatrico,Hospital Santa Casa,11,2,2020-04-23,-30.030803,-51.221512,NA,17
emergencia,pediatrico,Hospital São Lucas,4,2,2020-04-23,-30.055122,-51.173819,NA,17
emergencia,pediatrico,HMIPV,9,2,2020-04-23,-30.029525,-51.214865,NA,17
emergencia,pediatrico,Hospital Restinga,6,1,2020-04-23,-30.142524,-51.128803,NA,17
emergencia,pediatrico,PA Bom Jesus,5,0,2020-04-23,-30.043194,-51.153916,NA,17
emergencia,pediatrico,PA Cruzeiro do Sul,9,0,2020-04-23,-30.069603,-51.216537,NA,17
emergencia,pediatrico,PA Lomba do Pinheiro,4,0,2020-04-23,-30.110731,-51.110188,NA,17
uti,adulto,Hospital Conceição,69,57,2020-04-23,-30.01587,-51.158236,7,17
uti,adulto,HCPA,82,44,2020-04-23,-30.038435,-51.206637,3,17
uti,adulto,Hospital Santa Casa,87,71,2020-04-23,-30.030803,-51.221512,0,17
uti,adulto,Hospital São Lucas,59,34,2020-04-23,-30.055122,-51.173819,2,17
uti,adulto,Hospital Cristo Redentor,47,24,2020-04-23,-30.010102,-51.15926,0,17
uti,adulto,Hospital Moinhos de Vento,56,51,2020-04-23,-30.02552,-51.20842,14,17
uti,adulto,Hospital Ernesto Dornelles,20,13,2020-04-23,-30.047509,-51.212131,2,17
uti,adulto,Hospital Vila Nova,20,17,2020-04-23,-30.119308,-51.207744,0,17
uti,adulto,HPS,20,11,2020-04-23,-30.036874,-51.209282,0,17
uti,adulto,HospitaL Independência,10,10,2020-04-23,-30.061051,-51.149073,0,17
uti,adulto,Hospital Femina,4,1,2020-04-23,-30.029239,-51.206848,0,17
uti,adulto,Hospital Divina Providência,16,12,2020-04-23,-30.084428,-51.18839,2,17
uti,adulto,Hospital Restinga,10,10,2020-04-23,-30.142524,-51.128803,0,17
uti,adulto,Hospital Santa Ana,10,9,2020-04-23,-30.086664,-51.20689,0,17
uti,adulto,Hospital Mãe de Deus,50,33,2020-04-23,-30.058845,-51.228945,3,17
uti,pediatrico,Hospital Santa Casa,37,33,2020-04-23,-30.030803,-51.221512,0,17
uti,pediatrico,Hospital São Lucas,12,5,2020-04-23,-30.055122,-51.173819,0,17
uti,pediatrico,HCPA,13,10,2020-04-23,-30.038435,-51.206637,0,17
uti,pediatrico,HPS,8,2,2020-04-23,-30.036874,-51.209282,0,17
uti,pediatrico,Hospital Moinhos de Vento,11,8,2020-04-23,-30.02552,-51.20842,0,17
uti,pediatrico,Hospital Conceição,18,10,2020-04-23,-30.01587,-51.158236,0,17
uti,pediatrico,HMIPV,6,4,2020-04-23,-30.029525,-51.214865,0,17
emergencia,adulto,HCPA,41,28,2020-04-24,-30.038435,-51.206637,NA,17
emergencia,adulto,Hospital Conceição,64,34,2020-04-24,-30.01587,-51.158236,NA,17
emergencia,adulto,Instituto de Cardiologia,21,20,2020-04-24,-30.049092,-51.20903,NA,17
emergencia,adulto,Hospital Santa Casa,24,20,2020-04-24,-30.030803,-51.221512,NA,17
emergencia,adulto,Hospital São Lucas,17,20,2020-04-24,-30.055122,-51.173819,NA,17
emergencia,adulto,Hospital Restinga,18,4,2020-04-24,-30.142524,-51.128803,NA,17
emergencia,adulto,Hospital Vila Nova,26,4,2020-04-24,-30.119308,-51.207744,NA,17
emergencia,adulto,PA Bom Jesus,7,0,2020-04-24,-30.043194,-51.153916,NA,17
emergencia,adulto,PA Cruzeiro do Sul,12,10,2020-04-24,-30.069603,-51.216537,NA,17
emergencia,adulto,PA Lomba do Pinheiro,9,3,2020-04-24,-30.110731,-51.110188,NA,17
emergencia,adulto,UPA Zona Norte,17,13,2020-04-24,-30.009546,-51.146056,NA,17
emergencia,pediatrico,HCPA,9,2,2020-04-24,-30.038435,-51.206637,NA,17
emergencia,pediatrico,Hospital Conceição,16,1,2020-04-24,-30.01587,-51.158236,NA,17
emergencia,pediatrico,Hospital Santa Casa,11,2,2020-04-24,-30.030803,-51.221512,NA,17
emergencia,pediatrico,Hospital São Lucas,4,1,2020-04-24,-30.055122,-51.173819,NA,17
emergencia,pediatrico,HMIPV,9,2,2020-04-24,-30.029525,-51.214865,NA,17
emergencia,pediatrico,Hospital Restinga,6,2,2020-04-24,-30.142524,-51.128803,NA,17
emergencia,pediatrico,PA Bom Jesus,5,0,2020-04-24,-30.043194,-51.153916,NA,17
emergencia,pediatrico,PA Cruzeiro do Sul,9,0,2020-04-24,-30.069603,-51.216537,NA,17
emergencia,pediatrico,PA Lomba do Pinheiro,4,0,2020-04-24,-30.110731,-51.110188,NA,17
uti,adulto,Hospital Conceição,69,57,2020-04-24,-30.01587,-51.158236,8,17
uti,adulto,HCPA,82,53,2020-04-24,-30.038435,-51.206637,4,17
uti,adulto,Hospital Santa Casa,87,73,2020-04-24,-30.030803,-51.221512,0,17
uti,adulto,Hospital São Lucas,59,42,2020-04-24,-30.055122,-51.173819,2,17
uti,adulto,Hospital Cristo Redentor,47,22,2020-04-24,-30.010102,-51.15926,0,17
uti,adulto,Hospital Moinhos de Vento,56,53,2020-04-24,-30.02552,-51.20842,13,17
uti,adulto,Hospital Ernesto Dornelles,20,13,2020-04-24,-30.047509,-51.212131,2,17
uti,adulto,Hospital Vila Nova,20,19,2020-04-24,-30.119308,-51.207744,0,17
uti,adulto,HPS,20,11,2020-04-24,-30.036874,-51.209282,0,17
uti,adulto,HospitaL Independência,10,9,2020-04-24,-30.061051,-51.149073,0,17
uti,adulto,Hospital Femina,4,1,2020-04-24,-30.029239,-51.206848,0,17
uti,adulto,Hospital Divina Providência,16,11,2020-04-24,-30.084428,-51.18839,3,17
uti,adulto,Hospital Restinga,10,8,2020-04-24,-30.142524,-51.128803,0,17
uti,adulto,Hospital Santa Ana,10,8,2020-04-24,-30.086664,-51.20689,0,17
uti,adulto,Hospital Mãe de Deus,50,36,2020-04-24,-30.058845,-51.228945,2,17
uti,pediatrico,Hospital Santa Casa,37,35,2020-04-24,-30.030803,-51.221512,0,17
uti,pediatrico,Hospital São Lucas,12,5,2020-04-24,-30.055122,-51.173819,0,17
uti,pediatrico,HCPA,13,9,2020-04-24,-30.038435,-51.206637,0,17
uti,pediatrico,HPS,8,3,2020-04-24,-30.036874,-51.209282,0,17
uti,pediatrico,Hospital Moinhos de Vento,11,8,2020-04-24,-30.02552,-51.20842,0,17
uti,pediatrico,Hospital Conceição,18,6,2020-04-24,-30.01587,-51.158236,0,17
uti,pediatrico,HMIPV,6,3,2020-04-24,-30.029525,-51.214865,0,17
emergencia,adulto,HCPA,41,26,2020-04-25,-30.038435,-51.206637,NA,17
emergencia,adulto,Hospital Conceição,64,38,2020-04-25,-30.01587,-51.158236,NA,17
emergencia,adulto,Instituto de Cardiologia,21,20,2020-04-25,-30.049092,-51.20903,NA,17
emergencia,adulto,Hospital Santa Casa,24,16,2020-04-25,-30.030803,-51.221512,NA,17
emergencia,adulto,Hospital São Lucas,17,20,2020-04-25,-30.055122,-51.173819,NA,17
emergencia,adulto,Hospital Restinga,18,4,2020-04-25,-30.142524,-51.128803,NA,17
emergencia,adulto,Hospital Vila Nova,26,4,2020-04-25,-30.119308,-51.207744,NA,17
emergencia,adulto,PA Bom Jesus,7,8,2020-04-25,-30.043194,-51.153916,NA,17
emergencia,adulto,PA Cruzeiro do Sul,12,10,2020-04-25,-30.069603,-51.216537,NA,17
emergencia,adulto,PA Lomba do Pinheiro,9,4,2020-04-25,-30.110731,-51.110188,NA,17
emergencia,adulto,UPA Zona Norte,17,18,2020-04-25,-30.009546,-51.146056,NA,17
emergencia,pediatrico,HCPA,9,4,2020-04-25,-30.038435,-51.206637,NA,17
emergencia,pediatrico,Hospital Conceição,16,4,2020-04-25,-30.01587,-51.158236,NA,17
emergencia,pediatrico,Hospital Santa Casa,11,4,2020-04-25,-30.030803,-51.221512,NA,17
emergencia,pediatrico,Hospital São Lucas,4,1,2020-04-25,-30.055122,-51.173819,NA,17
emergencia,pediatrico,HMIPV,9,4,2020-04-25,-30.029525,-51.214865,NA,17
emergencia,pediatrico,Hospital Restinga,6,2,2020-04-25,-30.142524,-51.128803,NA,17
emergencia,pediatrico,PA Bom Jesus,5,0,2020-04-25,-30.043194,-51.153916,NA,17
emergencia,pediatrico,PA Cruzeiro do Sul,9,0,2020-04-25,-30.069603,-51.216537,NA,17
emergencia,pediatrico,PA Lomba do Pinheiro,4,0,2020-04-25,-30.110731,-51.110188,NA,17
uti,adulto,Hospital Conceição,69,57,2020-04-25,-30.01587,-51.158236,9,17
uti,adulto,HCPA,82,53,2020-04-25,-30.038435,-51.206637,4,17
uti,adulto,Hospital Santa Casa,87,68,2020-04-25,-30.030803,-51.221512,0,17
uti,adulto,Hospital São Lucas,59,42,2020-04-25,-30.055122,-51.173819,2,17
uti,adulto,Hospital Cristo Redentor,47,21,2020-04-25,-30.010102,-51.15926,0,17
uti,adulto,Hospital Moinhos de Vento,56,53,2020-04-25,-30.02552,-51.20842,13,17
uti,adulto,Hospital Ernesto Dornelles,20,11,2020-04-25,-30.047509,-51.212131,2,17
uti,adulto,Hospital Vila Nova,20,18,2020-04-25,-30.119308,-51.207744,0,17
uti,adulto,HPS,20,11,2020-04-25,-30.036874,-51.209282,0,17
uti,adulto,HospitaL Independência,10,9,2020-04-25,-30.061051,-51.149073,0,17
uti,adulto,Hospital Femina,4,1,2020-04-25,-30.029239,-51.206848,0,17
uti,adulto,Hospital Divina Providência,16,11,2020-04-25,-30.084428,-51.18839,3,17
uti,adulto,Hospital Restinga,10,8,2020-04-25,-30.142524,-51.128803,0,17
uti,adulto,Hospital Santa Ana,10,5,2020-04-25,-30.086664,-51.20689,0,17
uti,adulto,Hospital Mãe de Deus,50,41,2020-04-25,-30.058845,-51.228945,2,17
uti,pediatrico,Hospital Santa Casa,37,33,2020-04-25,-30.030803,-51.221512,0,17
uti,pediatrico,Hospital São Lucas,12,5,2020-04-25,-30.055122,-51.173819,0,17
uti,pediatrico,HCPA,13,10,2020-04-25,-30.038435,-51.206637,0,17
uti,pediatrico,HPS,8,4,2020-04-25,-30.036874,-51.209282,0,17
uti,pediatrico,Hospital Moinhos de Vento,11,9,2020-04-25,-30.02552,-51.20842,0,17
uti,pediatrico,Hospital Conceição,18,6,2020-04-25,-30.01587,-51.158236,0,17
uti,pediatrico,HMIPV,6,3,2020-04-25,-30.029525,-51.214865,0,17
emergencia,adulto,HCPA,41,23,2020-04-26,-30.038435,-51.206637,NA,18
emergencia,adulto,Hospital Conceição,64,42,2020-04-26,-30.01587,-51.158236,NA,18
emergencia,adulto,Instituto de Cardiologia,21,12,2020-04-26,-30.049092,-51.20903,NA,18
emergencia,adulto,Hospital Santa Casa,24,17,2020-04-26,-30.030803,-51.221512,NA,18
emergencia,adulto,Hospital São Lucas,17,5,2020-04-26,-30.055122,-51.173819,NA,18
emergencia,adulto,Hospital Restinga,18,7,2020-04-26,-30.142524,-51.128803,NA,18
emergencia,adulto,Hospital Vila Nova,26,4,2020-04-26,-30.119308,-51.207744,NA,18
emergencia,adulto,PA Bom Jesus,7,7,2020-04-26,-30.043194,-51.153916,NA,18
emergencia,adulto,PA Cruzeiro do Sul,12,13,2020-04-26,-30.069603,-51.216537,NA,18
emergencia,adulto,PA Lomba do Pinheiro,9,4,2020-04-26,-30.110731,-51.110188,NA,18
emergencia,adulto,UPA Zona Norte,17,12,2020-04-26,-30.009546,-51.146056,NA,18
emergencia,pediatrico,HCPA,9,4,2020-04-26,-30.038435,-51.206637,NA,18
emergencia,pediatrico,Hospital Conceição,16,2,2020-04-26,-30.01587,-51.158236,NA,18
emergencia,pediatrico,Hospital Santa Casa,11,2,2020-04-26,-30.030803,-51.221512,NA,18
emergencia,pediatrico,Hospital São Lucas,4,0,2020-04-26,-30.055122,-51.173819,NA,18
emergencia,pediatrico,HMIPV,9,2,2020-04-26,-30.029525,-51.214865,NA,18
emergencia,pediatrico,Hospital Restinga,6,0,2020-04-26,-30.142524,-51.128803,NA,18
emergencia,pediatrico,PA Bom Jesus,5,0,2020-04-26,-30.043194,-51.153916,NA,18
emergencia,pediatrico,PA Cruzeiro do Sul,9,0,2020-04-26,-30.069603,-51.216537,NA,18
emergencia,pediatrico,PA Lomba do Pinheiro,4,0,2020-04-26,-30.110731,-51.110188,NA,18
uti,adulto,Hospital Conceição,69,56,2020-04-26,-30.01587,-51.158236,7,18
uti,adulto,HCPA,82,49,2020-04-26,-30.038435,-51.206637,4,18
uti,adulto,Hospital Santa Casa,87,61,2020-04-26,-30.030803,-51.221512,0,18
uti,adulto,Hospital São Lucas,59,37,2020-04-26,-30.055122,-51.173819,2,18
uti,adulto,Hospital Cristo Redentor,47,24,2020-04-26,-30.010102,-51.15926,0,18
uti,adulto,Hospital Moinhos de Vento,56,47,2020-04-26,-30.02552,-51.20842,11,18
uti,adulto,Hospital Ernesto Dornelles,20,12,2020-04-26,-30.047509,-51.212131,2,18
uti,adulto,Hospital Vila Nova,20,16,2020-04-26,-30.119308,-51.207744,0,18
uti,adulto,HPS,20,10,2020-04-26,-30.036874,-51.209282,0,18
uti,adulto,HospitaL Independência,10,7,2020-04-26,-30.061051,-51.149073,0,18
uti,adulto,Hospital Femina,4,1,2020-04-26,-30.029239,-51.206848,0,18
uti,adulto,Hospital Divina Providência,16,14,2020-04-26,-30.084428,-51.18839,3,18
uti,adulto,Hospital Restinga,10,8,2020-04-26,-30.142524,-51.128803,0,18
uti,adulto,Hospital Santa Ana,10,6,2020-04-26,-30.086664,-51.20689,0,18
uti,adulto,Hospital Mãe de Deus,50,34,2020-04-26,-30.058845,-51.228945,2,18
uti,pediatrico,Hospital Santa Casa,37,31,2020-04-26,-30.030803,-51.221512,0,18
uti,pediatrico,Hospital São Lucas,12,5,2020-04-26,-30.055122,-51.173819,0,18
uti,pediatrico,HCPA,13,10,2020-04-26,-30.038435,-51.206637,0,18
uti,pediatrico,HPS,8,6,2020-04-26,-30.036874,-51.209282,0,18
uti,pediatrico,Hospital Moinhos de Vento,11,9,2020-04-26,-30.02552,-51.20842,0,18
uti,pediatrico,Hospital Conceição,18,8,2020-04-26,-30.01587,-51.158236,0,18
uti,pediatrico,HMIPV,6,3,2020-04-26,-30.029525,-51.214865,0,18
emergencia,adulto,HCPA,41,38,2020-04-27,-30.038435,-51.206637,NA,18
emergencia,adulto,Hospital Conceição,64,41,2020-04-27,-30.01587,-51.158236,NA,18
emergencia,adulto,Instituto de Cardiologia,21,21,2020-04-27,-30.049092,-51.20903,NA,18
emergencia,adulto,Hospital Santa Casa,24,17,2020-04-27,-30.030803,-51.221512,NA,18
emergencia,adulto,Hospital São Lucas,17,11,2020-04-27,-30.055122,-51.173819,NA,18
emergencia,adulto,Hospital Restinga,18,10,2020-04-27,-30.142524,-51.128803,NA,18
emergencia,adulto,Hospital Vila Nova,26,4,2020-04-27,-30.119308,-51.207744,NA,18
emergencia,adulto,PA Bom Jesus,7,0,2020-04-27,-30.043194,-51.153916,NA,18
emergencia,adulto,PA Cruzeiro do Sul,12,7,2020-04-27,-30.069603,-51.216537,NA,18
emergencia,adulto,PA Lomba do Pinheiro,9,0,2020-04-27,-30.110731,-51.110188,NA,18
emergencia,adulto,UPA Zona Norte,17,10,2020-04-27,-30.009546,-51.146056,NA,18
emergencia,pediatrico,HCPA,9,1,2020-04-27,-30.038435,-51.206637,NA,18
emergencia,pediatrico,Hospital Conceição,16,5,2020-04-27,-30.01587,-51.158236,NA,18
emergencia,pediatrico,Hospital Santa Casa,11,2,2020-04-27,-30.030803,-51.221512,NA,18
emergencia,pediatrico,Hospital São Lucas,4,1,2020-04-27,-30.055122,-51.173819,NA,18
emergencia,pediatrico,HMIPV,9,4,2020-04-27,-30.029525,-51.214865,NA,18
emergencia,pediatrico,Hospital Restinga,6,0,2020-04-27,-30.142524,-51.128803,NA,18
emergencia,pediatrico,PA Bom Jesus,5,0,2020-04-27,-30.043194,-51.153916,NA,18
emergencia,pediatrico,PA Cruzeiro do Sul,9,0,2020-04-27,-30.069603,-51.216537,NA,18
emergencia,pediatrico,PA Lomba do Pinheiro,4,0,2020-04-27,-30.110731,-51.110188,NA,18
uti,adulto,Hospital Conceição,69,56,2020-04-27,-30.01587,-51.158236,7,18
uti,adulto,HCPA,82,52,2020-04-27,-30.038435,-51.206637,4,18
uti,adulto,Hospital Santa Casa,87,57,2020-04-27,-30.030803,-51.221512,0,18
uti,adulto,Hospital São Lucas,59,36,2020-04-27,-30.055122,-51.173819,3,18
uti,adulto,Hospital Cristo Redentor,47,24,2020-04-27,-30.010102,-51.15926,0,18
uti,adulto,Hospital Moinhos de Vento,56,45,2020-04-27,-30.02552,-51.20842,12,18
uti,adulto,Hospital Ernesto Dornelles,20,14,2020-04-27,-30.047509,-51.212131,2,18
uti,adulto,Hospital Vila Nova,20,15,2020-04-27,-30.119308,-51.207744,0,18
uti,adulto,HPS,20,9,2020-04-27,-30.036874,-51.209282,0,18
uti,adulto,HospitaL Independência,10,6,2020-04-27,-30.061051,-51.149073,0,18
uti,adulto,Hospital Femina,4,2,2020-04-27,-30.029239,-51.206848,0,18
uti,adulto,Hospital Divina Providência,16,14,2020-04-27,-30.084428,-51.18839,3,18
uti,adulto,Hospital Restinga,10,10,2020-04-27,-30.142524,-51.128803,0,18
uti,adulto,Hospital Santa Ana,10,7,2020-04-27,-30.086664,-51.20689,0,18
uti,adulto,Hospital Mãe de Deus,50,34,2020-04-27,-30.058845,-51.228945,2,18
uti,pediatrico,Hospital Santa Casa,37,32,2020-04-27,-30.030803,-51.221512,0,18
uti,pediatrico,Hospital São Lucas,12,5,2020-04-27,-30.055122,-51.173819,0,18
uti,pediatrico,HCPA,13,8,2020-04-27,-30.038435,-51.206637,0,18
uti,pediatrico,HPS,8,6,2020-04-27,-30.036874,-51.209282,0,18
uti,pediatrico,Hospital Moinhos de Vento,11,11,2020-04-27,-30.02552,-51.20842,0,18
uti,pediatrico,Hospital Conceição,18,8,2020-04-27,-30.01587,-51.158236,0,18
uti,pediatrico,HMIPV,6,4,2020-04-27,-30.029525,-51.214865,0,18
emergencia,adulto,HCPA,41,40,2020-04-28,-30.038435,-51.206637,NA,18
emergencia,adulto,Hospital Conceição,64,32,2020-04-28,-30.01587,-51.158236,NA,18
emergencia,adulto,Instituto de Cardiologia,21,22,2020-04-28,-30.049092,-51.20903,NA,18
emergencia,adulto,Hospital Santa Casa,24,17,2020-04-28,-30.030803,-51.221512,NA,18
emergencia,adulto,Hospital São Lucas,17,14,2020-04-28,-30.055122,-51.173819,NA,18
emergencia,adulto,Hospital Restinga,18,10,2020-04-28,-30.142524,-51.128803,NA,18
emergencia,adulto,Hospital Vila Nova,26,12,2020-04-28,-30.119308,-51.207744,NA,18
emergencia,adulto,PA Bom Jesus,7,0,2020-04-28,-30.043194,-51.153916,NA,18
emergencia,adulto,PA Cruzeiro do Sul,12,12,2020-04-28,-30.069603,-51.216537,NA,18
emergencia,adulto,PA Lomba do Pinheiro,9,2,2020-04-28,-30.110731,-51.110188,NA,18
emergencia,adulto,UPA Zona Norte,17,13,2020-04-28,-30.009546,-51.146056,NA,18
emergencia,pediatrico,HCPA,9,3,2020-04-28,-30.038435,-51.206637,NA,18
emergencia,pediatrico,Hospital Conceição,16,4,2020-04-28,-30.01587,-51.158236,NA,18
emergencia,pediatrico,Hospital Santa Casa,11,2,2020-04-28,-30.030803,-51.221512,NA,18
emergencia,pediatrico,Hospital São Lucas,4,1,2020-04-28,-30.055122,-51.173819,NA,18
emergencia,pediatrico,HMIPV,9,4,2020-04-28,-30.029525,-51.214865,NA,18
emergencia,pediatrico,Hospital Restinga,6,2,2020-04-28,-30.142524,-51.128803,NA,18
emergencia,pediatrico,PA Bom Jesus,5,2,2020-04-28,-30.043194,-51.153916,NA,18
emergencia,pediatrico,PA Cruzeiro do Sul,9,0,2020-04-28,-30.069603,-51.216537,NA,18
emergencia,pediatrico,PA Lomba do Pinheiro,4,0,2020-04-28,-30.110731,-51.110188,NA,18
uti,adulto,Hospital Conceição,69,62,2020-04-28,-30.01587,-51.158236,9,18
uti,adulto,HCPA,82,47,2020-04-28,-30.038435,-51.206637,4,18
uti,adulto,Hospital Santa Casa,87,60,2020-04-28,-30.030803,-51.221512,0,18
uti,adulto,Hospital São Lucas,59,41,2020-04-28,-30.055122,-51.173819,3,18
uti,adulto,Hospital Cristo Redentor,47,20,2020-04-28,-30.010102,-51.15926,0,18
uti,adulto,Hospital Moinhos de Vento,56,49,2020-04-28,-30.02552,-51.20842,13,18
uti,adulto,Hospital Ernesto Dornelles,20,14,2020-04-28,-30.047509,-51.212131,2,18
uti,adulto,Hospital Vila Nova,20,18,2020-04-28,-30.119308,-51.207744,0,18
uti,adulto,HPS,20,9,2020-04-28,-30.036874,-51.209282,0,18
uti,adulto,HospitaL Independência,10,9,2020-04-28,-30.061051,-51.149073,0,18
uti,adulto,Hospital Femina,4,1,2020-04-28,-30.029239,-51.206848,0,18
uti,adulto,Hospital Divina Providência,16,11,2020-04-28,-30.084428,-51.18839,2,18
uti,adulto,Hospital Restinga,10,10,2020-04-28,-30.142524,-51.128803,0,18
uti,adulto,Hospital Santa Ana,10,7,2020-04-28,-30.086664,-51.20689,0,18
uti,adulto,Hospital Mãe de Deus,50,33,2020-04-28,-30.058845,-51.228945,1,18
uti,pediatrico,Hospital Santa Casa,37,33,2020-04-28,-30.030803,-51.221512,0,18
uti,pediatrico,Hospital São Lucas,12,5,2020-04-28,-30.055122,-51.173819,0,18
uti,pediatrico,HCPA,13,9,2020-04-28,-30.038435,-51.206637,0,18
uti,pediatrico,HPS,8,6,2020-04-28,-30.036874,-51.209282,0,18
uti,pediatrico,Hospital Moinhos de Vento,11,9,2020-04-28,-30.02552,-51.20842,0,18
uti,pediatrico,Hospital Conceição,18,9,2020-04-28,-30.01587,-51.158236,1,18
uti,pediatrico,HMIPV,6,4,2020-04-28,-30.029525,-51.214865,0,18
emergencia,adulto,HCPA,41,44,2020-04-29,-30.038435,-51.206637,NA,18
emergencia,adulto,Hospital Conceição,64,23,2020-04-29,-30.01587,-51.158236,NA,18
emergencia,adulto,Instituto de Cardiologia,21,26,2020-04-29,-30.049092,-51.20903,NA,18
emergencia,adulto,Hospital Santa Casa,24,28,2020-04-29,-30.030803,-51.221512,NA,18
emergencia,adulto,Hospital São Lucas,17,4,2020-04-29,-30.055122,-51.173819,NA,18
emergencia,adulto,Hospital Restinga,18,15,2020-04-29,-30.142524,-51.128803,NA,18
emergencia,adulto,Hospital Vila Nova,26,12,2020-04-29,-30.119308,-51.207744,NA,18
emergencia,adulto,PA Bom Jesus,7,0,2020-04-29,-30.043194,-51.153916,NA,18
emergencia,adulto,PA Cruzeiro do Sul,12,13,2020-04-29,-30.069603,-51.216537,NA,18
emergencia,adulto,PA Lomba do Pinheiro,9,5,2020-04-29,-30.110731,-51.110188,NA,18
emergencia,adulto,UPA Zona Norte,17,7,2020-04-29,-30.009546,-51.146056,NA,18
emergencia,pediatrico,HCPA,9,4,2020-04-29,-30.038435,-51.206637,NA,18
emergencia,pediatrico,Hospital Conceição,16,6,2020-04-29,-30.01587,-51.158236,NA,18
emergencia,pediatrico,Hospital Santa Casa,11,3,2020-04-29,-30.030803,-51.221512,NA,18
